,Unnamed: 0,Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud,Transaction_Hour,Time_Diff,Min_Since_Last_Tx,Transactions_Today,Customer_Hist_Avg,Spend_to_Avg_Ratio,Customer_Hist_Max,Is_New_Spend_Record
45605,45733,204903.0,52127.0,8.0,1900-01-01 01:18:00,2025-02-12,ATM,ATM,Islamabad,Karachi,118.0,27.224.141.155,Credit,23.0,2.0,24.0,3.0,8.0,1,1,0.0,1,0.0,0,1,,999.0,1,8.0,0.999999999875,8.0,1
42837,42961,536264.0,52130.0,5.0,1900-01-01 15:49:00,2025-03-09,Online,Restaurant,London,Islamabad,552.0,132.192.139.94,Debit,33.0,2.0,4.0,4.0,7.0,1,1,1.0,1,0.0,0,15,,999.0,1,5.0,0.9999999998,5.0,1
26600,26684,387492.0,52131.0,1.0,1900-01-01 05:17:00,2025-02-13,Online,Electronics,Islamabad,Faisalabad,91.0,205.117.96.114,Credit,21.0,7.0,23.0,2.0,8.0,1,1,1.0,1,1.0,0,5,,999.0,1,1.0,0.9999999989999999,1.0,1
23852,23929,319085.0,52131.0,8.0,1900-01-01 16:45:00,2025-04-23,ATM,Restaurant,Kuala Lumpur,Faisalabad,14.0,33.18.134.179,Debit,3.0,2.0,13.0,2.0,6.0,0,1,2.0,0,0.0,0,16,0 days 11:28:00,688.0,1,4.5,1.777777777382716,8.0,1
5547,5569,307221.0,52132.0,9.0,1900-01-01 12:21:00,2025-01-29,POS,Electronics,Bangkok,Multan,495.0,130.104.240.237,Debit,21.0,4.0,16.0,4.0,2.0,0,1,1.0,0,0.0,0,12,,999.0,1,9.0,0.9999999998888889,9.0,1
37380,37494,929398.0,52138.0,9.0,1900-01-01 07:45:00,2025-01-17,Online,Grocery,Multan,Karachi,416.0,221.124.99.110,Debit,9.0,2.0,7.0,5.0,4.0,0,1,1.0,0,0.0,1,7,,999.0,1,9.0,0.9999999998888889,9.0,1
21625,21697,924672.0,52139.0,8.0,1900-01-01 00:55:00,2025-01-16,ATM,ATM,Multan,Faisalabad,491.0,85.26.123.209,Debit,37.0,4.0,23.0,4.0,6.0,1,1,1.0,0,0.0,0,0,,999.0,1,8.0,0.999999999875,8.0,1
14466,14521,670124.0,52141.0,5.0,1900-01-01 20:00:00,2025-03-01,ATM,Restaurant,Karachi,Multan,103.0,238.94.202.219,Debit,31.0,7.0,16.0,2.0,8.0,1,1,2.0,0,0.0,0,20,,999.0,1,5.0,0.9999999998,5.0,1
40203,40325,504505.0,52142.0,3.0,1900-01-01 03:58:00,2025-02-03,Online,Grocery,Lahore,Multan,69.0,40.1.68.145,Credit,6.0,5.0,2.0,1.0,6.0,1,0,2.0,1,0.0,0,3,,999.0,1,3.0,0.9999999996666666,3.0,1
43284,43409,377343.0,52142.0,1.0,1900-01-01 21:25:00,2025-03-26,ATM,Clothing,Bangkok,Islamabad,283.0,111.87.160.120,Debit,6.0,1.0,24.0,1.0,3.0,0,1,1.0,0,1.0,0,21,0 days 17:27:00,1047.0,1,2.0,0.49999999975,3.0,0
11149,11189,219464.0,52143.0,7.0,1900-01-01 09:05:00,2025-01-03,POS,ATM,Islamabad,Faisalabad,147.0,69.79.248.3,Credit,39.0,7.0,10.0,5.0,1.0,1,0,2.0,0,0.0,0,9,,999.0,1,7.0,0.9999999998571428,7.0,1
11825,11869,958438.0,52144.0,2.0,1900-01-01 15:45:00,2025-04-22,ATM,Grocery,Islamabad,Lahore,349.0,88.184.68.72,Credit,11.0,6.0,8.0,4.0,3.0,0,0,1.0,1,1.0,0,15,,999.0,1,2.0,0.9999999995,2.0,1
5348,5369,544241.0,52146.0,8.0,1900-01-01 20:06:00,2025-01-08,ATM,Electronics,London,Karachi,175.0,172.201.150.197,Debit,7.0,1.0,23.0,1.0,7.0,1,0,2.0,1,0.0,0,20,,999.0,1,8.0,0.999999999875,8.0,1
39370,39490,755080.0,52156.0,5.0,1900-01-01 21:40:00,2025-01-08,ATM,ATM,Dubai,Multan,599.0,55.131.135.102,Credit,9.0,6.0,4.0,4.0,2.0,1,0,2.0,0,0.0,0,21,,999.0,1,5.0,0.9999999998,5.0,1
6477,6505,778047.0,52156.0,1.0,1900-01-01 07:26:00,2025-02-26,ATM,Grocery,Islamabad,Islamabad,275.0,166.252.125.186,Credit,23.0,6.0,15.0,2.0,8.0,1,0,0.0,0,1.0,0,7,-1 days +09:46:00,-854.0,1,3.0,0.3333333332222222,5.0,0
9614,9651,141219.0,52158.0,4.0,1900-01-01 15:08:00,2025-04-24,Online,Clothing,Karachi,Lahore,186.0,60.251.29.154,Credit,12.0,5.0,22.0,1.0,2.0,1,1,0.0,1,0.0,0,15,,999.0,1,4.0,0.99999999975,4.0,1
39350,39470,313855.0,52161.0,4.0,1900-01-01 14:07:00,2025-03-30,ATM,Clothing,Multan,Karachi,37.0,205.125.30.91,Debit,10.0,7.0,15.0,2.0,7.0,1,0,1.0,0,0.0,0,14,,999.0,1,4.0,0.99999999975,4.0,1
24173,24251,654374.0,52162.0,5.0,1900-01-01 00:08:00,2025-04-13,POS,Clothing,London,Faisalabad,86.0,251.248.233.4,Credit,33.0,5.0,3.0,3.0,8.0,1,1,1.0,1,1.0,0,0,,999.0,1,5.0,0.9999999998,5.0,1
21791,21864,393431.0,52164.0,3.0,1900-01-01 06:47:00,2025-03-11,ATM,ATM,Multan,Karachi,314.0,181.38.245.39,Debit,21.0,5.0,2.0,4.0,1.0,1,0,2.0,1,0.0,0,6,,999.0,1,3.0,0.9999999996666666,3.0,1
2871,2883,347543.0,52169.0,8.0,1900-01-01 16:20:00,2025-02-06,ATM,Fuel,Singapore,Islamabad,313.0,78.127.190.77,Credit,15.0,5.0,15.0,1.0,7.0,0,0,0.0,1,0.0,0,16,,999.0,1,8.0,0.999999999875,8.0,1
3052,3064,181226.0,52172.0,2.0,1900-01-01 05:35:00,2025-02-22,Online,Electronics,Dubai,Faisalabad,460.0,115.217.149.199,Debit,18.0,4.0,24.0,4.0,8.0,0,1,0.0,0,0.0,0,5,,999.0,1,2.0,0.9999999995,2.0,1
31108,31206,183671.0,52174.0,4.0,1900-01-01 13:03:00,2025-04-11,Online,Fuel,Multan,Karachi,362.0,237.114.174.227,Credit,13.0,1.0,20.0,2.0,5.0,1,0,1.0,0,1.0,0,13,,999.0,1,4.0,0.99999999975,4.0,1
47378,47508,387523.0,52175.0,3.0,1900-01-01 03:06:00,2025-01-06,Online,Grocery,London,Islamabad,578.0,172.44.139.127,Credit,34.0,4.0,21.0,4.0,8.0,0,0,1.0,0,0.0,0,3,,999.0,1,3.0,0.9999999996666666,3.0,1
28565,28651,921397.0,52175.0,6.0,1900-01-01 13:27:00,2025-01-20,POS,Fuel,Singapore,Faisalabad,419.0,225.42.95.215,Credit,4.0,5.0,13.0,2.0,3.0,1,1,1.0,0,0.0,0,13,0 days 10:21:00,621.0,1,4.5,1.333333333037037,6.0,1
20340,20410,848721.0,52175.0,2.0,1900-01-01 04:39:00,2025-03-24,POS,Restaurant,Singapore,Karachi,434.0,104.6.77.37,Credit,14.0,5.0,11.0,3.0,6.0,1,1,1.0,1,1.0,0,4,-1 days +15:12:00,-528.0,1,3.6666666666666665,0.5454545453057852,6.0,0
46431,46560,618155.0,52179.0,3.0,1900-01-01 16:22:00,2025-04-14,Online,Electronics,London,Multan,45.0,11.81.100.198,Credit,18.0,3.0,7.0,5.0,5.0,1,0,1.0,1,1.0,0,16,,999.0,1,3.0,0.9999999996666666,3.0,1
19509,19577,308644.0,52180.0,2.0,1900-01-01 04:11:00,2025-01-11,Online,Fuel,Islamabad,Karachi,194.0,244.112.93.191,Debit,26.0,3.0,20.0,5.0,6.0,1,0,1.0,0,1.0,0,4,,999.0,1,2.0,0.9999999995,2.0,1
2014,2023,551641.0,52182.0,7.0,1900-01-01 07:16:00,2025-04-18,ATM,Grocery,Islamabad,Karachi,260.0,129.32.29.74,Credit,30.0,4.0,19.0,2.0,9.0,1,0,2.0,1,0.0,0,7,,999.0,1,7.0,0.9999999998571428,7.0,1
5686,5710,158408.0,52186.0,7.0,1900-01-01 00:23:00,2025-02-03,ATM,Restaurant,Singapore,Islamabad,105.0,233.10.132.22,Debit,17.0,2.0,11.0,4.0,1.0,0,0,1.0,1,1.0,0,0,,999.0,1,7.0,0.9999999998571428,7.0,1
4677,4696,267933.0,52186.0,3.0,1900-01-01 06:54:00,2025-04-27,POS,Grocery,Kuala Lumpur,Islamabad,137.0,163.169.227.244,Debit,30.0,1.0,16.0,5.0,2.0,1,1,2.0,0,0.0,0,6,0 days 06:31:00,391.0,1,5.0,0.59999999988,7.0,0
25529,25611,205033.0,52187.0,6.0,1900-01-01 08:22:00,2025-03-28,Online,Grocery,Kuala Lumpur,Multan,404.0,26.136.202.61,Credit,28.0,6.0,21.0,5.0,4.0,1,1,2.0,0,1.0,0,8,,999.0,1,6.0,0.9999999998333333,6.0,1
48228,48358,237272.0,52190.0,1.0,1900-01-01 12:01:00,2025-04-29,POS,Electronics,Singapore,Faisalabad,313.0,183.233.185.28,Debit,23.0,4.0,22.0,1.0,9.0,1,1,2.0,1,1.0,0,12,,999.0,1,1.0,0.9999999989999999,1.0,1
20221,20291,722876.0,52192.0,9.0,1900-01-01 21:03:00,2025-03-11,POS,ATM,Faisalabad,Karachi,8.0,228.201.220.21,Debit,25.0,2.0,22.0,5.0,8.0,1,1,2.0,1,0.0,0,21,,999.0,1,9.0,0.9999999998888889,9.0,1
30688,30784,838333.0,52194.0,7.0,1900-01-01 12:47:00,2025-02-06,POS,ATM,Kuala Lumpur,Lahore,583.0,241.103.128.195,Debit,12.0,5.0,13.0,3.0,5.0,1,0,0.0,1,1.0,0,12,,999.0,1,7.0,0.9999999998571428,7.0,1
39450,39570,460118.0,52195.0,4.0,1900-01-01 20:15:00,2025-02-12,ATM,Fuel,Dubai,Faisalabad,218.0,68.103.227.198,Debit,6.0,6.0,18.0,3.0,3.0,1,1,0.0,0,0.0,0,20,,999.0,1,4.0,0.99999999975,4.0,1
42960,43084,357371.0,52195.0,5.0,1900-01-01 13:05:00,2025-03-27,ATM,Electronics,Karachi,Faisalabad,154.0,179.71.123.4,Debit,9.0,4.0,2.0,4.0,9.0,1,1,1.0,0,1.0,0,13,-1 days +16:50:00,-430.0,1,4.5,1.1111111108641976,5.0,1
12800,12849,304907.0,52197.0,7.0,1900-01-01 06:24:00,2025-01-28,POS,ATM,Multan,Multan,89.0,49.35.2.151,Debit,20.0,7.0,21.0,2.0,3.0,1,1,2.0,0,0.0,0,6,,999.0,1,7.0,0.9999999998571428,7.0,1
46175,46304,755517.0,52197.0,2.0,1900-01-01 20:04:00,2025-02-09,Online,Restaurant,Kuala Lumpur,Karachi,495.0,173.25.253.187,Credit,39.0,4.0,19.0,4.0,8.0,1,0,1.0,1,1.0,0,20,0 days 13:40:00,820.0,1,4.5,0.444444444345679,7.0,0
40714,40836,579954.0,52202.0,5.0,1900-01-01 22:13:00,2025-03-13,ATM,Clothing,Bangkok,Lahore,252.0,62.241.252.236,Credit,30.0,6.0,22.0,4.0,4.0,0,1,2.0,0,0.0,0,22,,999.0,1,5.0,0.9999999998,5.0,1
33023,33126,758113.0,52204.0,8.0,1900-01-01 22:21:00,2025-01-31,ATM,ATM,Multan,Karachi,593.0,173.91.203.48,Debit,27.0,1.0,7.0,1.0,2.0,1,1,2.0,1,0.0,0,22,,999.0,1,8.0,0.999999999875,8.0,1
48759,48890,679924.0,52207.0,2.0,1900-01-01 10:03:00,2025-03-15,POS,Clothing,Islamabad,Multan,218.0,23.183.121.222,Debit,13.0,4.0,14.0,3.0,7.0,0,0,2.0,0,0.0,0,10,,999.0,1,2.0,0.9999999995,2.0,1
14766,14821,750251.0,52209.0,8.0,1900-01-01 16:19:00,2025-04-25,POS,Grocery,Kuala Lumpur,Lahore,485.0,92.151.111.61,Debit,30.0,2.0,12.0,3.0,4.0,1,0,0.0,1,0.0,0,16,,999.0,1,8.0,0.999999999875,8.0,1
14092,14144,321480.0,52211.0,3.0,1900-01-01 05:39:00,2025-02-27,ATM,Restaurant,Lahore,Faisalabad,439.0,180.26.14.187,Credit,21.0,5.0,4.0,4.0,4.0,1,1,0.0,1,0.0,0,5,,999.0,1,3.0,0.9999999996666666,3.0,1
6070,6096,455796.0,52217.0,7.0,1900-01-01 04:01:00,2025-01-21,POS,Fuel,Dubai,Faisalabad,189.0,136.238.8.45,Debit,38.0,6.0,3.0,1.0,5.0,1,1,1.0,1,1.0,1,4,,999.0,1,7.0,0.9999999998571428,7.0,1
38618,38734,440947.0,52218.0,3.0,1900-01-01 22:51:00,2025-01-06,POS,ATM,Dubai,Multan,460.0,182.55.104.150,Credit,4.0,2.0,18.0,4.0,8.0,1,1,1.0,0,1.0,0,22,,999.0,1,3.0,0.9999999996666666,3.0,1
5395,5417,888572.0,52221.0,2.0,1900-01-01 20:58:00,2025-03-04,POS,Grocery,Singapore,Multan,463.0,173.149.183.148,Credit,9.0,1.0,9.0,2.0,8.0,0,1,1.0,0,0.0,0,20,,999.0,1,2.0,0.9999999995,2.0,1
40604,40726,868803.0,52222.0,5.0,1900-01-01 05:24:00,2025-03-24,POS,Electronics,Islamabad,Multan,259.0,140.86.206.32,Debit,37.0,4.0,20.0,3.0,2.0,1,0,1.0,0,1.0,0,5,,999.0,1,5.0,0.9999999998,5.0,1
19280,19347,689944.0,52225.0,7.0,1900-01-01 03:51:00,2025-03-22,ATM,ATM,London,Karachi,283.0,93.177.150.144,Credit,33.0,2.0,3.0,4.0,1.0,1,0,0.0,1,0.0,0,3,,999.0,1,7.0,0.9999999998571428,7.0,1
19644,19713,764462.0,52227.0,7.0,1900-01-01 05:10:00,2025-01-18,Online,Restaurant,London,Karachi,372.0,138.73.11.122,Debit,19.0,1.0,17.0,1.0,8.0,0,0,0.0,1,1.0,0,5,,999.0,1,7.0,0.9999999998571428,7.0,1
13938,13990,615456.0,52228.0,9.0,1900-01-01 13:41:00,2025-02-08,Online,Restaurant,Multan,Islamabad,27.0,55.85.34.167,Debit,30.0,1.0,3.0,2.0,5.0,0,1,0.0,0,0.0,0,13,,999.0,1,9.0,0.9999999998888889,9.0,1
823,825,530245.0,52228.0,7.0,1900-01-01 08:19:00,2025-04-16,POS,Grocery,Multan,Islamabad,459.0,68.158.16.26,Credit,15.0,7.0,15.0,4.0,5.0,0,1,1.0,1,0.0,0,8,-1 days +18:38:00,-322.0,1,8.0,0.874999999890625,9.0,0
46628,46757,665928.0,52230.0,6.0,1900-01-01 12:59:00,2025-03-24,POS,Fuel,Islamabad,Faisalabad,416.0,63.81.54.147,Debit,26.0,7.0,22.0,2.0,8.0,1,0,1.0,0,0.0,0,12,,999.0,1,6.0,0.9999999998333333,6.0,1
18736,18802,292748.0,52232.0,2.0,1900-01-01 16:12:00,2025-01-30,ATM,Grocery,Lahore,Karachi,375.0,170.224.17.100,Credit,7.0,4.0,23.0,3.0,2.0,0,1,2.0,1,0.0,0,16,,999.0,1,2.0,0.9999999995,2.0,1
46705,46834,614467.0,52234.0,3.0,1900-01-01 16:27:00,2025-02-16,POS,Restaurant,Multan,Karachi,239.0,11.9.74.107,Credit,26.0,6.0,10.0,2.0,3.0,1,1,0.0,0,0.0,0,16,,999.0,1,3.0,0.9999999996666666,3.0,1
27058,27143,676710.0,52234.0,3.0,1900-01-01 17:23:00,2025-03-26,Online,Clothing,Singapore,Karachi,298.0,183.130.14.6,Debit,14.0,1.0,6.0,4.0,4.0,0,0,0.0,1,0.0,0,17,0 days 00:56:00,56.0,1,3.0,0.9999999996666666,3.0,1
19518,19586,626847.0,52235.0,4.0,1900-01-01 11:05:00,2025-02-10,ATM,ATM,Bangkok,Lahore,239.0,154.251.156.85,Credit,37.0,6.0,15.0,3.0,6.0,1,1,0.0,0,1.0,0,11,,999.0,1,4.0,0.99999999975,4.0,1
31333,31431,837553.0,52239.0,2.0,1900-01-01 00:21:00,2025-04-19,Online,Restaurant,Lahore,Lahore,76.0,16.178.220.43,Credit,22.0,4.0,13.0,1.0,9.0,1,0,2.0,1,1.0,0,0,,999.0,1,2.0,0.9999999995,2.0,1
2342,2352,726690.0,52240.0,8.0,1900-01-01 16:03:00,2025-01-14,Online,Fuel,London,Faisalabad,69.0,98.207.204.101,Debit,20.0,4.0,22.0,2.0,4.0,0,1,0.0,1,0.0,0,16,,999.0,1,8.0,0.999999999875,8.0,1
25107,25188,938279.0,52240.0,9.0,1900-01-01 19:25:00,2025-02-04,ATM,ATM,Islamabad,Faisalabad,557.0,144.127.220.98,Credit,15.0,1.0,1.0,3.0,7.0,1,1,1.0,0,0.0,0,19,0 days 03:22:00,202.0,1,8.5,1.0588235292871973,9.0,1
36046,36158,406189.0,52241.0,1.0,1900-01-01 18:24:00,2025-02-26,POS,Fuel,Islamabad,Islamabad,328.0,78.120.27.70,Debit,35.0,2.0,10.0,1.0,6.0,1,0,2.0,0,0.0,0,18,,999.0,1,1.0,0.9999999989999999,1.0,1
28824,28914,610679.0,52242.0,1.0,1900-01-01 11:36:00,2025-01-29,Online,Electronics,London,Faisalabad,329.0,222.211.53.11,Credit,23.0,2.0,23.0,3.0,2.0,0,1,1.0,1,0.0,0,11,,999.0,1,1.0,0.9999999989999999,1.0,1
30405,30500,736575.0,52246.0,1.0,1900-01-01 20:13:00,2025-02-11,ATM,Electronics,Kuala Lumpur,Faisalabad,176.0,42.156.39.3,Debit,33.0,7.0,11.0,2.0,6.0,0,1,2.0,1,0.0,0,20,,999.0,1,1.0,0.9999999989999999,1.0,1
19686,19755,227706.0,52246.0,2.0,1900-01-01 11:37:00,2025-02-17,Online,Electronics,Dubai,Faisalabad,204.0,168.26.32.200,Debit,30.0,3.0,6.0,3.0,8.0,1,0,2.0,0,1.0,1,11,-1 days +15:24:00,-516.0,1,1.5,1.3333333324444443,2.0,1
22723,22799,922161.0,52246.0,7.0,1900-01-01 05:06:00,2025-02-20,POS,Clothing,Lahore,Lahore,500.0,101.58.249.78,Debit,7.0,2.0,4.0,4.0,1.0,0,0,0.0,1,1.0,0,5,-1 days +17:29:00,-391.0,1,3.3333333333333335,2.09999999937,7.0,1
33273,33376,558817.0,52246.0,7.0,1900-01-01 21:54:00,2025-04-27,ATM,Electronics,Islamabad,Faisalabad,492.0,136.139.253.229,Debit,4.0,7.0,5.0,1.0,1.0,1,0,2.0,1,0.0,0,21,0 days 16:48:00,1008.0,1,4.25,1.6470588231418686,7.0,1
12551,12599,560305.0,52250.0,6.0,1900-01-01 07:46:00,2025-03-04,Online,Electronics,Singapore,Faisalabad,299.0,224.65.103.42,Credit,35.0,6.0,19.0,5.0,7.0,1,0,1.0,1,1.0,0,7,,999.0,1,6.0,0.9999999998333333,6.0,1
41159,41281,643842.0,52251.0,3.0,1900-01-01 02:29:00,2025-02-24,Online,Clothing,Faisalabad,Karachi,2.0,114.137.250.44,Debit,24.0,5.0,11.0,3.0,2.0,0,0,0.0,0,1.0,0,2,,999.0,1,3.0,0.9999999996666666,3.0,1
23746,23823,628218.0,52256.0,3.0,1900-01-01 15:38:00,2025-01-13,ATM,ATM,Multan,Lahore,284.0,210.96.40.37,Debit,33.0,6.0,8.0,4.0,4.0,1,0,1.0,1,0.0,0,15,,999.0,1,3.0,0.9999999996666666,3.0,1
9917,9954,116696.0,52256.0,1.0,1900-01-01 12:02:00,2025-01-19,POS,Clothing,Kuala Lumpur,Faisalabad,134.0,171.255.62.215,Debit,38.0,3.0,6.0,2.0,2.0,0,0,2.0,0,0.0,0,12,-1 days +20:24:00,-216.0,1,2.0,0.49999999975,3.0,0
1522,1527,450391.0,52257.0,4.0,1900-01-01 06:21:00,2025-04-23,ATM,Clothing,Singapore,Multan,383.0,220.225.164.6,Debit,5.0,1.0,20.0,5.0,4.0,0,0,1.0,1,1.0,0,6,,999.0,1,4.0,0.99999999975,4.0,1
35997,36109,784305.0,52262.0,5.0,1900-01-01 09:38:00,2025-03-12,POS,Electronics,Islamabad,Faisalabad,419.0,51.254.107.237,Credit,32.0,3.0,12.0,1.0,5.0,0,1,0.0,0,1.0,0,9,,999.0,1,5.0,0.9999999998,5.0,1
133,133,203295.0,52267.0,1.0,1900-01-01 05:59:00,2025-02-14,ATM,Clothing,Bangkok,Multan,361.0,10.139.100.253,Credit,20.0,6.0,6.0,2.0,5.0,1,1,0.0,1,0.0,0,5,,999.0,1,1.0,0.9999999989999999,1.0,1
2227,2237,205893.0,52275.0,5.0,1900-01-01 13:54:00,2025-04-27,POS,Clothing,Islamabad,Islamabad,112.0,232.218.193.71,Credit,4.0,1.0,15.0,2.0,8.0,1,1,2.0,1,1.0,0,13,,999.0,1,5.0,0.9999999998,5.0,1
5509,5531,813984.0,52276.0,1.0,1900-01-01 02:56:00,2025-02-21,Online,Grocery,Singapore,Karachi,128.0,230.20.8.171,Credit,33.0,6.0,20.0,5.0,7.0,0,0,0.0,1,0.0,0,2,,999.0,1,1.0,0.9999999989999999,1.0,1
19778,19848,656047.0,52277.0,4.0,1900-01-01 07:05:00,2025-01-05,ATM,Grocery,Singapore,Karachi,228.0,245.36.207.193,Debit,21.0,6.0,12.0,1.0,1.0,0,1,2.0,1,1.0,0,7,,999.0,1,4.0,0.99999999975,4.0,1
44486,44613,991086.0,52278.0,6.0,1900-01-01 18:12:00,2025-01-24,ATM,Electronics,Multan,Islamabad,13.0,98.223.209.84,Debit,4.0,3.0,13.0,3.0,2.0,1,0,2.0,1,0.0,0,18,,999.0,1,6.0,0.9999999998333333,6.0,1
47160,47290,656870.0,52282.0,7.0,1900-01-01 07:28:00,2025-04-21,ATM,Restaurant,Singapore,Lahore,255.0,63.241.111.215,Debit,35.0,1.0,2.0,1.0,3.0,1,0,1.0,0,0.0,0,7,,999.0,1,7.0,0.9999999998571428,7.0,1
37621,37736,114127.0,52282.0,2.0,1900-01-01 17:01:00,2025-04-28,Online,ATM,Dubai,Lahore,469.0,33.59.117.69,Debit,37.0,3.0,7.0,2.0,8.0,1,0,2.0,0,0.0,0,17,0 days 09:33:00,573.0,1,4.5,0.444444444345679,7.0,0
35796,35908,852953.0,52286.0,5.0,1900-01-01 04:23:00,2025-01-21,ATM,Restaurant,Faisalabad,Islamabad,11.0,58.236.150.228,Credit,12.0,3.0,9.0,4.0,5.0,0,1,0.0,0,0.0,0,4,,999.0,1,5.0,0.9999999998,5.0,1
16924,16984,967464.0,52291.0,5.0,1900-01-01 06:37:00,2025-01-19,POS,Clothing,Singapore,Islamabad,283.0,134.174.193.123,Credit,22.0,1.0,6.0,3.0,7.0,0,0,1.0,0,0.0,0,6,,999.0,1,5.0,0.9999999998,5.0,1
23858,23935,346016.0,52291.0,4.0,1900-01-01 11:00:00,2025-02-19,POS,Grocery,Karachi,Lahore,104.0,4.10.208.79,Credit,34.0,2.0,13.0,1.0,2.0,0,1,0.0,1,1.0,0,11,0 days 04:23:00,263.0,1,4.5,0.888888888691358,5.0,0
22940,23016,168268.0,52292.0,4.0,1900-01-01 15:39:00,2025-02-24,POS,Restaurant,Lahore,Lahore,591.0,180.132.96.12,Debit,34.0,3.0,4.0,1.0,9.0,0,0,0.0,1,1.0,0,15,,999.0,1,4.0,0.99999999975,4.0,1
5791,5815,498132.0,52292.0,6.0,1900-01-01 11:27:00,2025-03-10,ATM,Restaurant,Dubai,Lahore,129.0,161.158.25.143,Credit,6.0,2.0,6.0,2.0,8.0,0,1,2.0,1,1.0,0,11,-1 days +19:48:00,-252.0,1,5.0,1.19999999976,6.0,1
14319,14372,164834.0,52295.0,6.0,1900-01-01 07:40:00,2025-01-02,ATM,ATM,Kuala Lumpur,Multan,258.0,136.23.17.194,Credit,33.0,5.0,3.0,3.0,8.0,1,1,2.0,0,0.0,0,7,,999.0,1,6.0,0.9999999998333333,6.0,1
49204,49336,767124.0,52295.0,5.0,1900-01-01 22:39:00,2025-03-22,ATM,Restaurant,Islamabad,Faisalabad,142.0,237.196.247.93,Debit,16.0,1.0,4.0,1.0,1.0,0,0,2.0,1,1.0,0,22,0 days 14:59:00,899.0,1,5.5,0.9090909089256198,6.0,0
48988,49119,535294.0,52297.0,5.0,1900-01-01 04:18:00,2025-03-01,ATM,Restaurant,Karachi,Multan,261.0,139.78.7.227,Credit,30.0,4.0,4.0,5.0,1.0,1,1,1.0,1,1.0,0,4,,999.0,1,5.0,0.9999999998,5.0,1
28681,28768,991302.0,52297.0,4.0,1900-01-01 05:55:00,2025-03-31,Online,ATM,Multan,Faisalabad,253.0,211.191.97.39,Credit,4.0,1.0,13.0,1.0,7.0,0,0,1.0,0,1.0,0,5,0 days 01:37:00,97.0,1,4.5,0.888888888691358,5.0,0
36572,36684,192041.0,52299.0,8.0,1900-01-01 08:05:00,2025-01-27,POS,Restaurant,Lahore,Faisalabad,513.0,1.86.144.142,Debit,4.0,1.0,10.0,3.0,1.0,0,1,2.0,1,1.0,0,8,,999.0,1,8.0,0.999999999875,8.0,1
40556,40678,615669.0,52300.0,1.0,1900-01-01 11:38:00,2025-04-27,POS,Grocery,Singapore,Lahore,178.0,72.205.175.77,Debit,22.0,5.0,1.0,3.0,5.0,0,0,0.0,0,0.0,0,11,,999.0,1,1.0,0.9999999989999999,1.0,1
19830,19900,639806.0,52304.0,9.0,1900-01-01 02:48:00,2025-04-28,POS,Grocery,Islamabad,Multan,442.0,79.11.246.82,Credit,16.0,1.0,20.0,1.0,1.0,1,0,1.0,0,1.0,0,2,,999.0,1,9.0,0.9999999998888889,9.0,1
18112,18174,244030.0,52309.0,8.0,1900-01-01 18:26:00,2025-01-28,ATM,Grocery,Multan,Karachi,452.0,139.155.231.18,Credit,21.0,1.0,10.0,5.0,5.0,0,0,1.0,1,0.0,0,18,,999.0,1,8.0,0.999999999875,8.0,1
47747,47877,458845.0,52315.0,1.0,1900-01-01 06:25:00,2025-03-04,ATM,Electronics,Bangkok,Karachi,262.0,24.157.91.167,Credit,28.0,5.0,23.0,1.0,2.0,1,0,2.0,0,1.0,0,6,,999.0,1,1.0,0.9999999989999999,1.0,1
40944,41066,828637.0,52316.0,5.0,1900-01-01 08:03:00,2025-01-09,ATM,ATM,Bangkok,Faisalabad,147.0,126.18.191.111,Credit,22.0,6.0,8.0,4.0,3.0,0,1,0.0,0,1.0,0,8,,999.0,1,5.0,0.9999999998,5.0,1
1283,1287,460408.0,52316.0,7.0,1900-01-01 22:33:00,2025-01-22,ATM,Electronics,London,Islamabad,161.0,234.171.117.202,Credit,36.0,3.0,8.0,5.0,3.0,0,0,2.0,1,0.0,0,22,0 days 14:30:00,870.0,1,6.0,1.1666666664722223,7.0,1
10222,10259,611946.0,52322.0,6.0,1900-01-01 10:10:00,2025-04-12,Online,Grocery,Multan,Lahore,452.0,16.233.63.201,Debit,15.0,1.0,20.0,5.0,8.0,0,1,0.0,0,1.0,0,10,,999.0,1,6.0,0.9999999998333333,6.0,1
45065,45193,721064.0,52326.0,1.0,1900-01-01 02:25:00,2025-01-03,POS,Restaurant,Bangkok,Lahore,182.0,194.12.172.247,Credit,21.0,2.0,14.0,3.0,9.0,1,0,0.0,0,0.0,0,2,,999.0,1,1.0,0.9999999989999999,1.0,1
18481,18546,854052.0,52326.0,5.0,1900-01-01 13:40:00,2025-02-01,POS,Electronics,Faisalabad,Multan,598.0,154.12.25.195,Debit,35.0,5.0,15.0,3.0,8.0,0,0,2.0,0,1.0,0,13,0 days 11:15:00,675.0,1,3.0,1.6666666661111111,5.0,1
